ID,Type,PartNumber,CoordinateNumber,Longitude,Latitude
tour_massif_marseilleveyre.4,MultiLineString,1,82,5.359734058,43.22736936
tour_massif_marseilleveyre.4,MultiLineString,1,83,5.359945011,43.227381847
tour_massif_marseilleveyre.4,MultiLineString,1,84,5.360024932,43.2273801
tour_massif_marseilleveyre.4,MultiLineString,1,85,5.360110303,43.227361135
tour_massif_marseilleveyre.4,MultiLineString,1,86,5.360165649,43.227330227
tour_massif_marseilleveyre.4,MultiLineString,1,87,5.360263405,43.227283094
tour_massif_marseilleveyre.4,MultiLineString,1,88,5.360359841,43.227263887
tour_massif_marseilleveyre.4,MultiLineString,1,89,5.360400584,43.227297193
tour_massif_marseilleveyre.4,MultiLineString,1,90,5.360555014,43.227311815
tour_massif_marseilleveyre.4,MultiLineString,1,91,5.360664711,43.227436304
tour_massif_marseilleveyre.4,MultiLineString,1,92,5.360812107,43.227369187
tour_massif_marseilleveyre.4,MultiLineString,1,93,5.360908401,43.227406677
tour_massif_marseilleveyre.4,MultiLineString,1,94,5.360944773,43.227393283
tour_massif_marseilleveyre.4,MultiLineString,1,95,5.361047672,43.227411731
tour_massif_marseilleveyre.4,MultiLineString,1,96,5.361153798,43.227388711
tour_massif_marseilleveyre.4,MultiLineString,1,97,5.36118822,43.227327664
tour_massif_marseilleveyre.4,MultiLineString,1,98,5.361373973,43.227295703
tour_massif_marseilleveyre.4,MultiLineString,1,99,5.361526049,43.22725278
tour_massif_marseilleveyre.4,MultiLineString,1,100,5.361629452,43.227163226
tour_massif_marseilleveyre.4,MultiLineString,1,101,5.361707912,43.227035521
tour_massif_marseilleveyre.4,MultiLineString,1,102,5.361747845,43.226838466
tour_massif_marseilleveyre.4,MultiLineString,1,103,5.361818822,43.226768519
tour_massif_marseilleveyre.4,MultiLineString,1,104,5.361936064,43.226716459
tour_massif_marseilleveyre.4,MultiLineString,1,105,5.362031411,43.226640579
tour_massif_marseilleveyre.4,MultiLineString,1,106,5.362181798,43.22661659
tour_massif_marseilleveyre.4,MultiLineString,1,107,5.362407666,43.226602648
tour_massif_marseilleveyre.4,MultiLineString,1,108,5.362595123,43.226582347
tour_massif_marseilleveyre.4,MultiLineString,1,109,5.36295409,43.226542993
tour_massif_marseilleveyre.4,MultiLineString,1,110,5.363173656,43.226465294
tour_massif_marseilleveyre.4,MultiLineString,1,111,5.363235132,43.226463948
tour_massif_marseilleveyre.4,MultiLineString,1,112,5.363308132,43.226443451
tour_massif_marseilleveyre.4,MultiLineString,1,113,5.363362909,43.226428753
tour_massif_marseilleveyre.4,MultiLineString,1,114,5.363414343,43.226392531
tour_massif_marseilleveyre.4,MultiLineString,1,115,5.363439501,43.226375781
tour_massif_marseilleveyre.4,MultiLineString,1,116,5.3634014,43.226346918
tour_massif_marseilleveyre.4,MultiLineString,1,117,5.363184818,43.226196874
tour_massif_marseilleveyre.4,MultiLineString,1,118,5.363108853,43.226114845
tour_massif_marseilleveyre.4,MultiLineString,1,119,5.363007009,43.226001885
tour_massif_marseilleveyre.4,MultiLineString,1,120,5.362891045,43.225814541
tour_massif_marseilleveyre.4,MultiLineString,1,121,5.362875437,43.22573389
tour_massif_marseilleveyre.4,MultiLineString,1,122,5.36289991,43.22567036
tour_massif_marseilleveyre.4,MultiLineString,1,123,5.362946758,43.225642337
tour_massif_marseilleveyre.4,MultiLineString,1,124,5.36300827,43.22564189
tour_massif_marseilleveyre.4,MultiLineString,1,125,5.363232808,43.225745865
tour_massif_marseilleveyre.4,MultiLineString,1,126,5.363395665,43.225816093
tour_massif_marseilleveyre.4,MultiLineString,1,127,5.363555415,43.225840492
tour_massif_marseilleveyre.4,MultiLineString,1,128,5.363602063,43.225837671
tour_massif_marseilleveyre.4,MultiLineString,1,129,5.363716151,43.225828874
tour_massif_marseilleveyre.4,MultiLineString,1,130,5.363795886,43.225822628
tour_massif_marseilleveyre.4,MultiLineString,1,131,5.363863399,43.22581845
tour_massif_marseilleveyre.4,MultiLineString,1,132,5.363862178,43.225878771
tour_massif_marseilleveyre.4,MultiLineString,1,133,5.36389419,43.225939264
tour_massif_marseilleveyre.4,MultiLineString,1,134,5.36390315,43.225977765
tour_massif_marseilleveyre.4,MultiLineString,1,135,5.3639194,43.226044003
tour_massif_marseilleveyre.4,MultiLineString,1,136,5.363934148,43.226133672
tour_massif_marseilleveyre.4,MultiLineString,1,137,5.363946893,43.226204486
tour_massif_marseilleveyre.4,MultiLineString,1,138,5.363985583,43.226247735
tour_massif_marseilleveyre.4,MultiLineString,1,139,5.364065304,43.226271186
tour_massif_marseilleveyre.4,MultiLineString,1,140,5.36418524,43.226345053
tour_massif_marseilleveyre.4,MultiLineString,1,141,5.36424188,43.226405907
tour_massif_marseilleveyre.4,MultiLineString,1,142,5.364269049,43.226468306
tour_massif_marseilleveyre.4,MultiLineString,1,143,5.364316972,43.226526651
tour_massif_marseilleveyre.4,MultiLineString,1,144,5.364372236,43.226583935
tour_massif_marseilleveyre.4,MultiLineString,1,145,5.364487614,43.226606605
tour_massif_marseilleveyre.4,MultiLineString,1,146,5.36454625,43.226626019
tour_massif_marseilleveyre.4,MultiLineString,1,147,5.364628748,43.226687206
tour_massif_marseilleveyre.4,MultiLineString,1,148,5.364718952,43.226606038
tour_massif_marseilleveyre.4,MultiLineString,1,149,5.364752073,43.226453226
tour_massif_marseilleveyre.4,MultiLineString,1,150,5.364823428,43.226362571
tour_massif_marseilleveyre.4,MultiLineString,1,151,5.364910067,43.226254483
tour_massif_marseilleveyre.4,MultiLineString,1,152,5.364918268,43.226244404
tour_massif_marseilleveyre.4,MultiLineString,1,153,5.364981739,43.226201617
tour_massif_marseilleveyre.4,MultiLineString,1,154,5.365027209,43.226170024
tour_massif_marseilleveyre.4,MultiLineString,1,155,5.365175641,43.226098378
tour_massif_marseilleveyre.4,MultiLineString,1,156,5.365320565,43.2261213
tour_massif_marseilleveyre.4,MultiLineString,1,157,5.365444351,43.226168983
tour_massif_marseilleveyre.4,MultiLineString,1,158,5.366184952,43.226703502
tour_massif_marseilleveyre.4,MultiLineString,1,159,5.366356388,43.226682646
tour_massif_marseilleveyre.4,MultiLineString,1,160,5.366616474,43.226632848
tour_massif_marseilleveyre.4,MultiLineString,1,161,5.366728583,43.22663579
tour_massif_marseilleveyre.4,MultiLineString,1,162,5.366947601,43.22660489
tour_massif_marseilleveyre.4,MultiLineString,1,163,5.367050835,43.226541432
tour_massif_marseilleveyre.4,MultiLineString,1,164,5.367017209,43.226411681
tour_massif_marseilleveyre.4,MultiLineString,1,165,5.367030452,43.226374494
tour_massif_marseilleveyre.4,MultiLineString,1,166,5.367135984,43.226337083
tour_massif_marseilleveyre.4,MultiLineString,1,167,5.367378891,43.22628856
tour_massif_marseilleveyre.4,MultiLineString,1,168,5.367474241,43.22627297
tour_massif_marseilleveyre.4,MultiLineString,1,169,5.367555317,43.226269392
tour_massif_marseilleveyre.4,MultiLineString,1,170,5.367801985,43.226312578
tour_massif_marseilleveyre.4,MultiLineString,1,171,5.367916504,43.226344263
tour_massif_marseilleveyre.4,MultiLineString,1,172,5.368047473,43.226416983
tour_massif_marseilleveyre.4,MultiLineString,1,173,5.368172935,43.226475425
tour_massif_marseilleveyre.4,MultiLineString,1,174,5.368415904,43.226548387
tour_massif_marseilleveyre.4,MultiLineString,1,175,5.368580626,43.226633865
tour_massif_marseilleveyre.4,MultiLineString,1,176,5.368772139,43.226712456
tour_massif_marseilleveyre.4,MultiLineString,1,177,5.368818924,43.226742926
tour_massif_marseilleveyre.4,MultiLineString,1,178,5.36900761,43.226812579
tour_massif_marseilleveyre.4,MultiLineString,1,179,5.369047756,43.226861193
tour_massif_marseilleveyre.4,MultiLineString,1,180,5.369094024,43.226879076
tour_massif_marseilleveyre.4,MultiLineString,1,181,5.369193199,43.226896698
tour_massif_marseilleveyre.4,MultiLineString,1,182,5.369616757,43.227081784
tour_massif_marseilleveyre.4,MultiLineString,1,183,5.370149151,43.227070096
tour_massif_marseilleveyre.4,MultiLineString,1,184,5.370403321,43.226996121
tour_massif_marseilleveyre.4,MultiLineString,1,185,5.370528365,43.226984376
tour_massif_marseilleveyre.4,MultiLineString,1,186,5.370723615,43.226944092
tour_massif_marseilleveyre.4,MultiLineString,1,187,5.370889061,43.226897262
tour_massif_marseilleveyre.4,MultiLineString,1,188,5.371373106,43.226637352
tour_massif_marseilleveyre.4,MultiLineString,1,189,5.371545299,43.226575074
tour_massif_marseilleveyre.4,MultiLineString,1,190,5.371596006,43.22658116
tour_massif_marseilleveyre.4,MultiLineString,1,191,5.371683857,43.226592728
tour_massif_marseilleveyre.4,MultiLineString,1,192,5.372022946,43.226698668
tour_massif_marseilleveyre.4,MultiLineString,1,193,5.372213151,43.226805179
tour_massif_marseilleveyre.4,MultiLineString,1,194,5.372313224,43.226814678
tour_massif_marseilleveyre.4,MultiLineString,1,195,5.372681318,43.226877682
tour_massif_marseilleveyre.4,MultiLineString,1,196,5.372790626,43.226902277
tour_massif_marseilleveyre.4,MultiLineString,1,197,5.372913977,43.226939162
tour_massif_marseilleveyre.4,MultiLineString,1,198,5.373058295,43.227007084
tour_massif_marseilleveyre.4,MultiLineString,1,199,5.373403694,43.227086783
tour_massif_marseilleveyre.4,MultiLineString,1,200,5.373519225,43.22711304
tour_massif_marseilleveyre.4,MultiLineString,1,201,5.373796677,43.227156435
tour_massif_marseilleveyre.4,MultiLineString,1,202,5.37396323,43.227136574
tour_massif_marseilleveyre.4,MultiLineString,1,203,5.374190899,43.227076671
tour_massif_marseilleveyre.4,MultiLineString,1,204,5.374255843,43.227069844
tour_massif_marseilleveyre.4,MultiLineString,1,205,5.374554335,43.226906692
tour_massif_marseilleveyre.4,MultiLineString,1,206,5.374736204,43.226750604
tour_massif_marseilleveyre.4,MultiLineString,1,207,5.374903245,43.226712733
tour_massif_marseilleveyre.4,MultiLineString,1,208,5.375199988,43.226656708
tour_massif_marseilleveyre.4,MultiLineString,1,209,5.375365326,43.226577477
tour_massif_marseilleveyre.4,MultiLineString,1,210,5.375534814,43.226449558
tour_massif_marseilleveyre.4,MultiLineString,1,211,5.375829274,43.226158702
tour_massif_marseilleveyre.4,MultiLineString,1,212,5.375990235,43.226003073
tour_massif_marseilleveyre.4,MultiLineString,1,213,5.376038811,43.225897613
tour_massif_marseilleveyre.4,MultiLineString,1,214,5.376050375,43.225849662
tour_massif_marseilleveyre.4,MultiLineString,1,215,5.37609826,43.225817111
tour_massif_marseilleveyre.4,MultiLineString,1,216,5.376174461,43.225784837
tour_massif_marseilleveyre.4,MultiLineString,1,217,5.376369712,43.225714844
tour_massif_marseilleveyre.4,MultiLineString,1,218,5.376444017,43.225666412
tour_massif_marseilleveyre.4,MultiLineString,1,219,5.376517471,43.225597301
tour_massif_marseilleveyre.4,MultiLineString,1,220,5.376722934,43.225506385
tour_massif_marseilleveyre.4,MultiLineString,1,221,5.376993331,43.225438337
tour_massif_marseilleveyre.4,MultiLineString,1,222,5.377262194,43.22539282
tour_massif_marseilleveyre.4,MultiLineString,1,223,5.37762975,43.225353227
tour_massif_marseilleveyre.4,MultiLineString,1,224,5.377718764,43.225333268
tour_massif_marseilleveyre.4,MultiLineString,1,225,5.377834507,43.225245226
tour_massif_marseilleveyre.4,MultiLineString,1,226,5.378210163,43.224984073
tour_massif_marseilleveyre.4,MultiLineString,1,227,5.378305441,43.224936977
tour_massif_marseilleveyre.4,MultiLineString,1,228,5.378393623,43.224807246
tour_massif_marseilleveyre.4,MultiLineString,1,229,5.378461065,43.224622176
tour_massif_marseilleveyre.4,MultiLineString,1,230,5.378484361,43.224261694
tour_massif_marseilleveyre.4,MultiLineString,1,231,5.378462436,43.224177585
tour_massif_marseilleveyre.4,MultiLineString,1,232,5.378435476,43.224120584
tour_massif_marseilleveyre.4,MultiLineString,1,233,5.378468271,43.224080265
tour_massif_marseilleveyre.4,MultiLineString,1,234,5.378497601,43.224045421
tour_massif_marseilleveyre.4,MultiLineString,1,235,5.378644175,43.224018794
tour_massif_marseilleveyre.4,MultiLineString,1,236,5.378838396,43.224013614
tour_massif_marseilleveyre.4,MultiLineString,1,237,5.379090637,43.223953159
tour_massif_marseilleveyre.4,MultiLineString,1,238,5.379192512,43.22388702
tour_massif_marseilleveyre.4,MultiLineString,1,239,5.379114166,43.223867148
tour_massif_marseilleveyre.4,MultiLineString,1,240,5.379183592,43.223790025
tour_massif_marseilleveyre.4,MultiLineString,1,241,5.379191501,43.223743055
tour_massif_marseilleveyre.4,MultiLineString,1,242,5.379091994,43.22371735
tour_massif_marseilleveyre.4,MultiLineString,1,243,5.378995998,43.223657372
tour_massif_marseilleveyre.4,MultiLineString,1,244,5.378891159,43.223651583
tour_massif_marseilleveyre.4,MultiLineString,1,245,5.378812925,43.223634409
tour_massif_marseilleveyre.4,MultiLineString,1,246,5.378716854,43.223572631
tour_massif_marseilleveyre.4,MultiLineString,1,247,5.378431838,43.223434924
tour_massif_marseilleveyre.4,MultiLineString,1,248,5.378272681,43.223424932
tour_massif_marseilleveyre.4,MultiLineString,1,249,5.378243299,43.223368885
tour_massif_marseilleveyre.4,MultiLineString,1,250,5.378001183,43.223316624
tour_massif_marseilleveyre.4,MultiLineString,1,251,5.377947612,43.223300706
tour_massif_marseilleveyre.4,MultiLineString,1,252,5.377820696,43.223236907
tour_massif_marseilleveyre.4,MultiLineString,1,253,5.377694069,43.223209999
tour_massif_marseilleveyre.4,MultiLineString,1,254,5.377656518,43.223194628
tour_massif_marseilleveyre.4,MultiLineString,1,255,5.377562872,43.223131897
tour_massif_marseilleveyre.4,MultiLineString,1,256,5.377531913,43.223127179
tour_massif_marseilleveyre.4,MultiLineString,1,257,5.377430253,43.223079022
tour_massif_marseilleveyre.4,MultiLineString,1,258,5.377363471,43.2230112
tour_massif_marseilleveyre.4,MultiLineString,1,259,5.377226357,43.222908929
tour_massif_marseilleveyre.4,MultiLineString,1,260,5.377187281,43.222886391
tour_massif_marseilleveyre.4,MultiLineString,1,261,5.377171602,43.222864239
tour_massif_marseilleveyre.4,MultiLineString,1,262,5.377165722,43.22284097
tour_massif_marseilleveyre.4,MultiLineString,1,263,5.377132682,43.2228156
tour_massif_marseilleveyre.4,MultiLineString,1,264,5.377022373,43.222796431
tour_massif_marseilleveyre.4,MultiLineString,1,265,5.376965011,43.222748199
tour_massif_marseilleveyre.4,MultiLineString,1,266,5.376962967,43.222728446
tour_massif_marseilleveyre.4,MultiLineString,1,267,5.37692087,43.222722173
tour_massif_marseilleveyre.4,MultiLineString,1,268,5.376884319,43.222731078
tour_massif_marseilleveyre.4,MultiLineString,1,269,5.376838311,43.222719492
tour_massif_marseilleveyre.4,MultiLineString,1,270,5.37678806,43.222694501
tour_massif_marseilleveyre.4,MultiLineString,1,271,5.376674839,43.222694294
tour_massif_marseilleveyre.4,MultiLineString,1,272,5.376536889,43.222661334
tour_massif_marseilleveyre.4,MultiLineString,1,273,5.376474772,43.222706798
tour_massif_marseilleveyre.4,MultiLineString,1,274,5.376439303,43.222712078
tour_massif_marseilleveyre.4,MultiLineString,1,275,5.376251011,43.222711724
tour_massif_marseilleveyre.4,MultiLineString,1,276,5.376190324,43.222702261
tour_massif_marseilleveyre.4,MultiLineString,1,277,5.376152811,43.222687788
tour_massif_marseilleveyre.4,MultiLineString,1,278,5.376142532,43.222677215
tour_massif_marseilleveyre.4,MultiLineString,1,279,5.376128342,43.222661329
tour_massif_marseilleveyre.4,MultiLineString,1,280,5.37614497,43.222616867
tour_massif_marseilleveyre.4,MultiLineString,1,281,5.376176796,43.22258287
tour_massif_marseilleveyre.4,MultiLineString,1,282,5.376308852,43.222502569
tour_massif_marseilleveyre.4,MultiLineString,1,283,5.376348951,43.22246029
tour_massif_marseilleveyre.4,MultiLineString,1,284,5.376351537,43.222403539
tour_massif_marseilleveyre.4,MultiLineString,1,285,5.376340887,43.222383975
tour_massif_marseilleveyre.4,MultiLineString,1,286,5.376320706,43.222342123
tour_massif_marseilleveyre.4,MultiLineString,1,287,5.376214279,43.22229767
tour_massif_marseilleveyre.4,MultiLineString,1,288,5.376106281,43.22227485
tour_massif_marseilleveyre.4,MultiLineString,1,289,5.376054468,43.222241793
tour_massif_marseilleveyre.4,MultiLineString,1,290,5.376030072,43.222217133
tour_massif_marseilleveyre.4,MultiLineString,1,291,5.376015142,43.222183264
tour_massif_marseilleveyre.4,MultiLineString,1,292,5.376133259,43.22212307
