ID,Type,PartNumber,CoordinateNumber,Longitude,Latitude
tour_mont_puget.2,MultiLineString,1,94,5.449123112,43.219916458
tour_mont_puget.2,MultiLineString,1,95,5.449157689,43.219872926
tour_mont_puget.2,MultiLineString,1,96,5.449585413,43.219823352
tour_mont_puget.2,MultiLineString,1,97,5.449666636,43.219794511
tour_mont_puget.2,MultiLineString,1,98,5.4496979,43.219728015
tour_mont_puget.2,MultiLineString,1,99,5.449689735,43.219497905
tour_mont_puget.2,MultiLineString,1,100,5.449709687,43.219440306
tour_mont_puget.2,MultiLineString,1,101,5.449756982,43.219400715
tour_mont_puget.2,MultiLineString,1,102,5.449913166,43.219360813
tour_mont_puget.2,MultiLineString,1,103,5.450017581,43.219365282
tour_mont_puget.2,MultiLineString,1,104,5.45029622,43.219438872
tour_mont_puget.2,MultiLineString,1,105,5.450445644,43.219433949
tour_mont_puget.2,MultiLineString,1,106,5.450554438,43.219399531
tour_mont_puget.2,MultiLineString,1,107,5.450877722,43.219208783
tour_mont_puget.2,MultiLineString,1,108,5.45109824,43.218959711
tour_mont_puget.2,MultiLineString,1,109,5.451244927,43.218814999
tour_mont_puget.2,MultiLineString,1,110,5.451682833,43.21869247
tour_mont_puget.2,MultiLineString,1,111,5.451774365,43.218674642
tour_mont_puget.2,MultiLineString,1,112,5.452017222,43.218685144
tour_mont_puget.2,MultiLineString,1,113,5.452087112,43.21878066
tour_mont_puget.2,MultiLineString,1,114,5.452074396,43.218930339
tour_mont_puget.2,MultiLineString,1,115,5.451959982,43.219075759
tour_mont_puget.2,MultiLineString,1,116,5.451811816,43.219420293
tour_mont_puget.2,MultiLineString,1,117,5.451608277,43.219706959
tour_mont_puget.2,MultiLineString,1,118,5.451462736,43.220017775
tour_mont_puget.2,MultiLineString,1,119,5.451187603,43.220774577
tour_mont_puget.2,MultiLineString,1,120,5.451133557,43.220860939
tour_mont_puget.2,MultiLineString,1,121,5.450997263,43.220998395
tour_mont_puget.2,MultiLineString,1,122,5.450942137,43.221094141
tour_mont_puget.2,MultiLineString,1,123,5.4508915,43.221397042
tour_mont_puget.2,MultiLineString,1,124,5.450988219,43.222388205
tour_mont_puget.2,MultiLineString,1,125,5.450858946,43.222673723
tour_mont_puget.2,MultiLineString,1,126,5.450823899,43.223248233
tour_mont_puget.2,MultiLineString,1,127,5.450757273,43.223548528
tour_mont_puget.2,MultiLineString,1,128,5.450762361,43.223740821
tour_mont_puget.2,MultiLineString,1,129,5.450837339,43.223898139
tour_mont_puget.2,MultiLineString,1,130,5.45115336,43.22411541
tour_mont_puget.2,MultiLineString,1,131,5.451420022,43.224329481
tour_mont_puget.2,MultiLineString,1,132,5.45153802,43.224453604
tour_mont_puget.2,MultiLineString,1,133,5.451555184,43.22451873
tour_mont_puget.2,MultiLineString,1,134,5.451510299,43.224762915
tour_mont_puget.2,MultiLineString,1,135,5.451641123,43.225220896
tour_mont_puget.2,MultiLineString,1,136,5.45172215,43.225332179
tour_mont_puget.2,MultiLineString,1,137,5.451913541,43.225489193
tour_mont_puget.2,MultiLineString,1,138,5.45207862,43.225594607
tour_mont_puget.2,MultiLineString,1,139,5.452303165,43.225665821
tour_mont_puget.2,MultiLineString,1,140,5.452509543,43.225654113
tour_mont_puget.2,MultiLineString,1,141,5.452777273,43.225568654
tour_mont_puget.2,MultiLineString,1,142,5.45309178,43.225564567
tour_mont_puget.2,MultiLineString,1,143,5.453374023,43.22561791
tour_mont_puget.2,MultiLineString,1,144,5.453609078,43.22573946
tour_mont_puget.2,MultiLineString,1,145,5.453824097,43.225760221
tour_mont_puget.2,MultiLineString,1,146,5.453983608,43.225887987
tour_mont_puget.2,MultiLineString,1,147,5.45411215,43.226094933
tour_mont_puget.2,MultiLineString,1,148,5.454137627,43.226202077
tour_mont_puget.2,MultiLineString,1,149,5.454181236,43.226269662
tour_mont_puget.2,MultiLineString,1,150,5.454386326,43.226447599
tour_mont_puget.2,MultiLineString,1,151,5.454434501,43.226541538
tour_mont_puget.2,MultiLineString,1,152,5.454421594,43.226871843
tour_mont_puget.2,MultiLineString,1,153,5.454449473,43.226980463
