ID,Type,PartNumber,CoordinateNumber,Longitude,Latitude
fontaine_voire.3,MultiLineString,1,97,5.39068536,43.227371386
fontaine_voire.3,MultiLineString,1,98,5.390562928,43.227327301
fontaine_voire.3,MultiLineString,1,99,5.390495155,43.227295505
fontaine_voire.3,MultiLineString,1,100,5.390403128,43.22721295
fontaine_voire.3,MultiLineString,1,101,5.39040149,43.227210931
fontaine_voire.3,MultiLineString,1,102,5.39036941,43.2271714
fontaine_voire.3,MultiLineString,1,103,5.390341319,43.227117126
fontaine_voire.3,MultiLineString,1,104,5.390347059,43.227047705
fontaine_voire.3,MultiLineString,1,105,5.390366919,43.226992369
fontaine_voire.3,MultiLineString,1,106,5.390419717,43.226900308
fontaine_voire.3,MultiLineString,1,107,5.390444715,43.226834282
fontaine_voire.3,MultiLineString,1,108,5.390445207,43.226832981
fontaine_voire.3,MultiLineString,1,109,5.390447419,43.226827139
fontaine_voire.3,MultiLineString,1,110,5.390450313,43.226819496
fontaine_voire.3,MultiLineString,1,111,5.39049737,43.226695205
fontaine_voire.3,MultiLineString,1,112,5.390545405,43.226369267
fontaine_voire.3,MultiLineString,1,113,5.390550737,43.226200863
fontaine_voire.3,MultiLineString,1,114,5.390535352,43.226096812
fontaine_voire.3,MultiLineString,1,115,5.390504803,43.226012896
fontaine_voire.3,MultiLineString,1,116,5.390449403,43.22592323
fontaine_voire.3,MultiLineString,1,117,5.390440238,43.225880236
fontaine_voire.3,MultiLineString,1,118,5.390450042,43.225700934
fontaine_voire.3,MultiLineString,1,119,5.390467296,43.225582662
fontaine_voire.3,MultiLineString,1,120,5.390419655,43.22517515
fontaine_voire.3,MultiLineString,1,121,5.390423013,43.224988791
fontaine_voire.3,MultiLineString,1,122,5.390447309,43.224862264
fontaine_voire.3,MultiLineString,1,123,5.390445486,43.224758813
fontaine_voire.3,MultiLineString,1,124,5.390455137,43.224724402
fontaine_voire.3,MultiLineString,1,125,5.390480175,43.224675251
fontaine_voire.3,MultiLineString,1,126,5.39049903,43.224565943
fontaine_voire.3,MultiLineString,1,127,5.390510208,43.224538697
fontaine_voire.3,MultiLineString,1,128,5.390507377,43.224500063
fontaine_voire.3,MultiLineString,1,129,5.390487782,43.224442902
fontaine_voire.3,MultiLineString,1,130,5.390498141,43.224366179
fontaine_voire.3,MultiLineString,1,131,5.390507308,43.224290382
fontaine_voire.3,MultiLineString,1,132,5.390503584,43.224259867
fontaine_voire.3,MultiLineString,1,133,5.390408582,43.224135082
fontaine_voire.3,MultiLineString,1,134,5.390368161,43.224050484
fontaine_voire.3,MultiLineString,1,135,5.390307285,43.224006836
fontaine_voire.3,MultiLineString,1,136,5.390252328,43.224106145
